bridgeId,bridgeName,date,depositUSD,withdrawUSD,totalUSD,netUSD
10,Celer cBridge,2025-10-29,4128283.2706934134,4149464.2003210606,8277747.471014474,-21180.929627647158
10,Celer cBridge,2025-10-30,4232735.432418484,4218113.470692145,8450848.903110629,14621.961726339534
10,Celer cBridge,2025-10-31,5936239.48624666,6150298.925926401,12086538.412173063,-214059.43967974093
10,Celer cBridge,2025-11-01,3255073.1594687398,3216497.770059596,6471570.929528335,38575.38940914394
10,Celer cBridge,2025-11-02,1702029.261584811,1688598.1417020296,3390627.4032868408,13431.119882781291
49,Garden,2024-02-02,5387882.91777117,5468770.326054761,10856653.243825931,-80887.40828359127
49,Garden,2024-02-03,8541148.414759705,8369236.376421679,16910384.791181386,171912.03833802603
49,Garden,2024-02-04,9625556.80545971,9837087.952471761,19462644.75793147,-211531.1470120512
49,Garden,2024-02-05,9649011.32690998,9655304.24224777,19304315.56915775,-6292.915337789804
49,Garden,2024-02-06,9250157.10682965,9365751.14601857,18615908.252848223,-115594.03918891959
49,Garden,2024-02-07,9467215.484997023,9395834.051330391,18863049.536327414,71381.43366663158
49,Garden,2024-02-08,10142805.20335973,10017942.35483591,20160747.558195643,124862.84852381982
49,Garden,2024-02-09,9023502.90173112,8869458.47812181,17892961.37985293,154044.42360931076
49,Garden,2024-02-10,8794187.93819864,9147121.64348601,17941309.58168465,-352933.70528737083
49,Garden,2024-02-11,9641362.86561596,9653822.45869144,19295185.3243074,-12459.593075480312
49,Garden,2024-02-12,9078271.16542821,9108918.88195928,18187190.04738749,-30647.71653106995
49,Garden,2024-02-13,9023019.8481998,8829980.2014783,17853000.049678102,193039.64672149904
49,Garden,2024-02-14,8793064.94512251,8770662.87599072,17563727.82111323,22402.06913178973
49,Garden,2024-02-15,9698271.48779474,9708749.38870763,19407020.876502372,-10477.90091289021
49,Garden,2024-02-16,9857616.34652874,9994939.03404853,19852555.38057727,-137322.68751978874
49,Garden,2024-02-17,10094306.82347404,10095983.705388172,20190290.52886221,-1676.8819141313434
49,Garden,2024-02-18,10269219.018379373,10305099.295161102,20574318.313540474,-35880.27678172849
49,Garden,2024-02-19,10047106.018694345,9843192.047971183,19890298.06666553,203913.97072316147
49,Garden,2024-02-20,10179015.911332192,10327841.403965838,20506857.31529803,-148825.49263364635
49,Garden,2024-02-21,8821787.656140395,8935032.734379523,17756820.390519917,-113245.078239128
49,Garden,2024-02-22,676383.3141558501,677586.54310217,1353969.85725802,-1203.2289463198977
49,Garden,2024-02-23,451076.65504801,473427.41608019,924504.0711282,-22350.761032179988
49,Garden,2024-02-24,6655.97270037,4867.84413585,11523.816836220001,1788.1285645199996
49,Garden,2024-02-25,96658.64881412999,98935.225437,195593.87425112998,-2276.5766228700086
49,Garden,2024-02-26,140664.35135671,141546.50577495998,282210.85713167,-882.1544182499929
49,Garden,2024-02-27,64188.127888530005,53069.40247253,117257.53036106,11118.725416000008
49,Garden,2024-02-28,8793.64238566,20223.02613498,29016.66852064,-11429.383749319999
49,Garden,2024-02-29,32317.09588418,74251.21880869,106568.31469287,-41934.12292451
49,Garden,2024-03-01,40177.94822207,58644.19699734,98822.14521941,-18466.248775269996
49,Garden,2024-03-02,43171.74503128,43233.73203128,86405.47706256,-61.98700000000099
49,Garden,2024-03-03,81910.90650159001,2661.80083011,84572.70733170002,79249.10567148
49,Garden,2024-03-04,3922.5886626499996,102934.26668258,106856.85534523,-99011.67801993
49,Garden,2024-03-05,164963.584194,165709.05815485,330672.64234885003,-745.4739608500095
49,Garden,2024-03-06,7315.22191,7315.22191,14630.44382,0.0
49,Garden,2024-03-07,99431.9047918,92755.60439179999,192187.5091836,6676.300400000007
49,Garden,2024-03-08,68752.064404,75550.626804,144302.691208,-6798.562399999995
49,Garden,2024-03-09,522.54982252,522.14340896,1044.6932314800001,0.4064135600000327
49,Garden,2024-03-10,1231.10526849,1232.87661749,2463.98188598,-1.7713489999998728
49,Garden,2024-03-12,33033.7170576,32460.4592526,65494.1763102,573.2578049999975
49,Garden,2024-03-13,39697.252438070005,26110.65533,65807.90776807,13586.597108070004
49,Garden,2024-03-15,6625.54420096,5118.2072800000005,11743.75148096,1507.3369209599996
49,Garden,2024-03-16,2496.7608414799997,0.0,2496.7608414799997,2496.7608414799997
49,Garden,2024-03-17,18025.40965171,19174.38308284,37199.79273455,-1148.973431129998
49,Garden,2024-03-18,34507.2246165,34507.2246165,69014.449233,0.0
49,Garden,2024-03-19,660.82966497,661.22899494,1322.05865991,-0.39932997000005344
49,Garden,2024-03-20,194862.79670694,191963.45774213,386826.25444906997,2899.3389648099837
49,Garden,2024-03-21,78906.50927555,16567.36726046,95473.87653601,62339.142015089994
49,Garden,2024-03-22,1162.7144,1162.7144,2325.4288,0.0
49,Garden,2024-03-23,12642.35297496,12649.00297496,25291.35594992,-6.649999999999636
49,Garden,2024-03-24,2465.9385905,2465.9385905,4931.877181,0.0
49,Garden,2024-03-25,57685.3192675,58118.880771489996,115804.20003899,-433.56150398999307
49,Garden,2024-03-26,8055.33128312,8055.33128312,16110.66256624,0.0
49,Garden,2024-03-27,53250.9578104,53312.80531695,106563.76312735,-61.84750654999516
49,Garden,2024-03-28,45340.290030250006,45338.69355345,90678.9835837,1.5964768000048934
49,Garden,2024-03-29,1377.07650459,1381.23123183,2758.30773642,-4.1547272400000566
49,Garden,2024-03-30,7447.83420987,7447.83420987,14895.66841974,0.0
49,Garden,2024-03-31,6296.57473685,6306.22041665,12602.7951535,-9.645679799999925
49,Garden,2024-04-01,10710.55154456,10710.4937015,21421.04524606,0.057843059999868274
49,Garden,2024-04-02,6690.10760549,6690.10760549,13380.21521098,0.0
49,Garden,2024-04-03,2633.02519316,2633.02519316,5266.05038632,0.0
49,Garden,2024-04-04,1691.87527673,1695.7531261,3387.6284028299997,-3.8778493699999217
49,Garden,2024-04-05,5974.00861494,5974.00861494,11948.01722988,0.0
49,Garden,2024-04-06,16816.959667429997,16814.426123899997,33631.385791329994,2.5335435300003155
49,Garden,2024-04-07,30888.89962989,30868.51604989,61757.415679779995,20.38357999999789
49,Garden,2024-04-08,34759.649880929996,35775.93132947,70535.58121039999,-1016.2814485400013
49,Garden,2024-04-09,30336.61713218,30412.64969218,60749.26682436,-76.03255999999965
49,Garden,2024-04-10,31360.4641044,31124.92495357,62485.38905797,235.53915083000174
49,Garden,2024-04-11,86395.85167366,86566.12637985001,172961.97805351,-170.27470619001542
49,Garden,2024-04-12,23079.55816063,23084.37947108,46163.937631709996,-4.821310449999146
49,Garden,2024-04-13,27945.9479187,25940.7165457,53886.664464400004,2005.2313729999987
49,Garden,2024-04-14,13325.25816163,13403.249887940001,26728.508049570002,-77.99172631000147
49,Garden,2024-04-15,44966.32231287,43784.52319677,88750.84550964,1181.7991160999954
49,Garden,2024-04-16,39207.31134025,39828.00918433,79035.32052458,-620.6978440800012
49,Garden,2024-04-17,31929.818058279998,15808.25709082,47738.0751491,16121.560967459998
49,Garden,2024-04-18,7419.400815319999,23530.023069479998,30949.423884799995,-16110.622254159998
49,Garden,2024-04-19,24396.45820388,30857.025265589997,55253.48346947,-6460.567061709997
49,Garden,2024-04-20,8742.49380424,11700.19892371,20442.69272795,-2957.7051194699998
49,Garden,2024-04-21,17020.71407043,16936.024170430002,33956.73824086,84.68989999999758
49,Garden,2024-04-22,52022.029783729995,50685.360576269995,102707.39035999999,1336.6692074599996
49,Garden,2024-04-23,29841.86369026,30792.23284114,60634.096531400006,-950.3691508800002
49,Garden,2024-04-24,5154.52019394,5148.38201227,10302.902206210001,6.138181670000449
49,Garden,2024-04-25,12363.497945,9103.85736428,21467.35530928,3259.640580719999
49,Garden,2024-04-26,76055.66819799,76503.95545289,152559.62365088,-448.28725490000215
49,Garden,2024-04-27,2975.2972893,2975.2972893,5950.5945786,0.0
49,Garden,2024-04-28,49197.314407,17471.873032,66669.187439,31725.441375
49,Garden,2024-04-29,637.35921206,48.837492,686.19670406,588.52172006
49,Garden,2024-04-30,11372.48076577,11876.45483895,23248.935604719998,-503.9740731799993
49,Garden,2024-05-01,21082.69487002,20970.56859213,42053.263462150004,112.1262778900018
49,Garden,2024-05-02,17794.57261498,17794.57261498,35589.14522996,0.0
49,Garden,2024-05-03,2025.55069329,2026.53183588,4052.0825291700003,-0.9811425899999904
49,Garden,2024-05-07,33017.85135,33017.85135,66035.7027,0.0
49,Garden,2024-05-08,6872.8925,11100.055248,17972.947748,-4227.162748000001
49,Garden,2024-05-09,10541.96727794,12063.894687290001,22605.861965230004,-1521.9274093500007
49,Garden,2024-05-10,21884.4796958,21799.512,43683.991695799996,84.96769580000182
49,Garden,2024-05-11,5993.136312,5993.136312,11986.272624,0.0
49,Garden,2024-05-12,25900.74569924,25900.74569924,51801.49139848,0.0
49,Garden,2024-05-13,560464.99668419,559828.63712987,1120293.6338140601,636.3595543199917
49,Garden,2024-05-14,4687080.767122481,4678961.0978553,9366041.86497778,8119.669267181307
49,Garden,2024-05-15,4765711.00123043,4561365.424100429,9327076.425330859,204345.57713000104
49,Garden,2024-05-16,2259173.63719036,2142504.2314911704,4401677.8686815305,116669.40569918975
49,Garden,2024-05-17,2272599.326539201,2503355.691575721,4775955.018114923,-230756.3650365197
49,Garden,2024-05-18,2085839.330156,2085078.15677777,4170917.48693377,761.1733782300726
49,Garden,2024-05-19,4225219.224367649,4080852.2411342696,8306071.465501919,144366.98323337967
49,Garden,2024-05-20,3815903.03450172,3916019.4260204798,7731922.4605222,-100116.39151875954
49,Garden,2024-05-21,1861851.18648771,1732610.35845214,3594461.54493985,129240.82803557022
49,Garden,2024-05-22,829578.9635025801,957151.5317224101,1786730.4952249902,-127572.56821983005
49,Garden,2024-05-23,619123.9096644401,613606.3416745801,1232730.2513390202,5517.567989859963
49,Garden,2024-05-24,478154.86452530744,459095.64929257013,937250.5138178775,19059.215232737304
49,Garden,2024-05-25,3328353.10957726,3143160.9035125803,6471514.01308984,185192.20606467966
49,Garden,2024-05-26,3951808.9781405097,4157598.39048835,8109407.3686288595,-205789.41234784015
49,Garden,2024-05-27,3502656.3651455,3297143.9895472,6799800.354692699,205512.37559829978
49,Garden,2024-05-28,623633.4240427001,726201.4383589,1349834.8624016,-102568.01431619993
49,Garden,2024-05-29,642237.4137170201,643014.6626691801,1285252.0763862003,-777.2489521600073
49,Garden,2024-05-30,525196.81781472,484142.4268074,1009339.2446221199,41054.391007319966
49,Garden,2024-05-31,419658.5602246,461335.27294084,880993.83316544,-41676.71271623997
49,Garden,2024-06-01,278129.56683714,238787.10885813998,516916.67569527996,39342.45797900003
49,Garden,2024-06-02,548762.25203678,588264.11203678,1137026.36407356,-39501.859999999986
49,Garden,2024-06-03,478704.69907331,478807.63541945,957512.33449276,-102.93634613999166
49,Garden,2024-06-04,833490.9244790899,689283.8304689401,1522774.75494803,144207.09401014983
49,Garden,2024-06-05,400598.84530356,506217.91854038,906816.7638439401,-105619.07323682
49,Garden,2024-06-06,258070.27851029,300820.81084973,558891.08936002,-42750.53233943999
49,Garden,2024-06-07,16208.92114849,16235.47408447,32444.39523296,-26.552935980000257
49,Garden,2024-06-08,5027.56635262,5024.5107994,10052.07715202,3.055553219999638
49,Garden,2024-06-09,6463.57012835,6463.66718118,12927.237309529999,-0.09705282999948395
49,Garden,2024-06-10,307145.5291644,307526.3539644,614671.8831288,-380.82480000000214
49,Garden,2024-06-11,369624.55617477,346310.64381238,715935.19998715,23313.912362390023
49,Garden,2024-06-12,281644.49202685995,281133.10585482,562777.5978816799,511.3861720399582
49,Garden,2024-06-13,109648.83604754,133297.30697734,242946.14302487997,-23648.470929799994
49,Garden,2024-06-14,174447.20498503,174266.25499025,348713.45997528,180.94999478000682
49,Garden,2024-06-15,18604.22793888,18670.38193888,37274.60987776,-66.15399999999863
49,Garden,2024-06-17,12874.75741784,12399.95721527,25274.71463311,474.8002025699989
49,Garden,2024-06-18,5873.38196943,6228.65203297,12102.0340024,-355.2700635399997
49,Garden,2024-06-19,9453.27313367,9505.85255665,18959.125690319997,-52.579422979999435
49,Garden,2024-06-20,0.0,65.269,65.269,-65.269
49,Garden,2024-06-21,159.1705449,158.72381994,317.89436484,0.4467249600000116
49,Garden,2024-06-22,18958.4410432,18959.77933456,37918.22037776,-1.3382913599998574
49,Garden,2024-06-23,47829.525823920005,47729.6083027,95559.13412662,99.91752122000617
49,Garden,2024-06-24,8103.2366851199995,6109.78443798,14213.0211231,1993.4522471399996
49,Garden,2024-06-25,7863.602000530001,9795.20407678,17658.80607731,-1931.6020762500002
49,Garden,2024-06-26,293.97055434000004,294.88854074,588.8590950800001,-0.9179863999999611
49,Garden,2024-06-27,102725.6409357,102712.26606486,205437.90700056,13.3748708399944
49,Garden,2024-06-28,9163.919200780001,8555.19824078,17719.117441560003,608.7209600000006
49,Garden,2024-06-29,160031.48752815,160650.27594519,320681.76347333996,-618.788417039992
49,Garden,2024-06-30,34508.546100110005,34817.857577639996,69326.40367775,-309.31147752999095
49,Garden,2024-07-01,8330.67408498,7244.30846408,15574.982549060001,1086.365620900001
49,Garden,2024-07-02,7333.18045684,6930.1381646400005,14263.31862148,403.0422921999998
49,Garden,2024-07-03,27324.9441011,28648.49829911,55973.44240021,-1323.5541980099988
49,Garden,2024-07-04,90743.07488679,32730.66490679,123473.73979358,58012.40998
49,Garden,2024-07-05,133888.40764649,190238.11042026,324126.51806675,-56349.70277377
49,Garden,2024-07-06,23082.18,23082.18,46164.36,0.0
49,Garden,2024-07-07,14979.09557216,14978.76914154,29957.8647137,0.32643061999988277
49,Garden,2024-07-08,9311.81852435,9311.81852435,18623.6370487,0.0
49,Garden,2024-07-09,7990.24332717,7991.35325613,15981.596583300001,-1.1099289599997064
49,Garden,2024-07-10,116374.53210231,116310.69470231,232685.22680462,63.83740000000398
49,Garden,2024-07-11,31752.62164952,31753.061280719998,63505.68293024,-0.4396311999989848
49,Garden,2024-07-12,27647.08952776,1738.97142061,29386.06094837,25908.11810715
49,Garden,2024-07-13,472.3229101,26680.93564315,27153.258553249998,-26208.61273305
49,Garden,2024-07-14,7319.987302899999,7319.9993029,14639.986605799999,-0.012000000000625732
49,Garden,2024-07-15,6445.34082641,6631.713275,13077.05410141,-186.3724485900002
49,Garden,2024-07-16,2525.01244097,2579.82811242,5104.84055339,-54.81567144999963
49,Garden,2024-07-17,301.27104915,301.27104915,602.5420983,0.0
49,Garden,2024-07-18,454.37674775,454.24374775,908.6204955000001,0.13299999999998136
49,Garden,2024-07-19,1716.06344774,644.77505392,2360.83850166,1071.2883938199998
49,Garden,2024-07-20,12029.869983473624,13175.128835229822,25204.998818703447,-1145.258851756198
49,Garden,2024-07-21,20652.050345019223,20672.20422265922,41324.25456767844,-20.153877639997518
49,Garden,2024-07-22,652.84097037,652.84097037,1305.68194074,0.0
49,Garden,2024-07-23,1393.42604732,1393.44111062,2786.8671579399997,-0.015063300000065283
49,Garden,2024-07-24,16398.14172733,16460.93428811,32859.07601544,-62.792560779998894
49,Garden,2024-07-25,14085.04815768,13879.63787528,27964.68603296,205.41028240000014
49,Garden,2024-07-26,15372.669366869999,15384.66073392,30757.33010079,-11.991367050000918
49,Garden,2024-07-27,45378.85083005,45374.37034417,90753.22117422,4.48048588000529
49,Garden,2024-07-28,3312.8546171,3313.80262422,6626.657241319999,-0.9480071200000566
49,Garden,2024-07-29,8249.69688205,6247.821,14497.51788205,2001.8758820500007
49,Garden,2024-07-30,2610.28695016,4563.45466341,7173.74161357,-1953.16771325
49,Garden,2024-07-31,13102.35797348,13105.254884240001,26207.61285772,-2.8969107600005373
49,Garden,2024-08-01,11716.87142386,11712.71693761,23429.58836147,4.154486250001355
49,Garden,2024-08-02,4310.87843205,3005.162793,7316.041225049999,1305.71563905
49,Garden,2024-08-03,797.84192228,1305.4013014000002,2103.24322368,-507.55937912000024
49,Garden,2024-08-04,1155.7247449,1889.45884028,3045.1835851799997,-733.7340953800001
49,Garden,2024-08-05,149809.07169761002,149804.85675841,299613.92845602,4.2149392000283115
49,Garden,2024-08-06,35217.61853222,33981.72060174,69199.33913396,1235.8979304800014
49,Garden,2024-08-07,101491.44013891,102584.28688027,204075.72701918,-1092.846741360001
49,Garden,2024-08-08,255.57527332,255.57527332,511.15054664,0.0
49,Garden,2024-08-09,15705.50221713,15705.50221713,31411.00443426,0.0
49,Garden,2024-08-10,2693.67277608,2705.1860979,5398.85887398,-11.513321819999874
49,Garden,2024-08-11,74426.40335432,74426.40335432,148852.80670864,0.0
49,Garden,2024-08-12,51321.074114639996,51283.536599440005,102604.61071408,37.537515199990594
49,Garden,2024-08-13,217.9074,217.2705,435.1779,0.6368999999999971
49,Garden,2024-08-14,395.1675,395.1675,790.335,0.0
49,Garden,2024-08-15,28826.53811349,28455.428202900002,57281.966316390004,371.10991058999934
49,Garden,2024-08-16,70056.82945027,70005.76146001,140062.59091028,51.067990259994986
49,Garden,2024-08-17,6572.02620905,6224.886102,12796.91231105,347.14010704999964
49,Garden,2024-08-18,54152.63949417,51834.95733079,105987.59682496,2317.682163379999
49,Garden,2024-08-19,865884.6794252299,866070.3924085399,1731955.0718337698,-185.7129833099898
49,Garden,2024-08-20,32165.18796905,32222.9253559,64388.11332495,-57.73738684999989
49,Garden,2024-08-21,601700.1654359,601715.84092628,1203416.00636218,-15.675490380031988
49,Garden,2024-08-22,585799.3103871599,585645.0605911299,1171444.3709782897,154.2497960299952
49,Garden,2024-08-23,624343.95341806,624409.72688035,1248753.68029841,-65.7734622900607
49,Garden,2024-08-24,22151.483370929982,22160.66127911,44312.14465003998,-9.177908180019585
49,Garden,2024-08-25,382.29318575,382.29318575,764.5863715,0.0
49,Garden,2024-08-26,21744.16518256,21744.16518256,43488.33036512,0.0
49,Garden,2024-08-27,16902.02527502,16893.91218132,33795.937456340005,8.113093700001627
49,Garden,2024-08-28,625.8609967122778,563.1572632422778,1189.0182599545556,62.703733469999975
49,Garden,2024-08-29,17947.557946338293,17961.98314824,35909.54109457829,-14.425201901707624
49,Garden,2024-08-30,3084.2269380000002,3083.568038,6167.794976,0.658900000000358
49,Garden,2024-08-31,15415.040281599999,15410.894579259999,30825.934860859998,4.145702339999843
49,Garden,2024-09-01,28627.44997913,28729.87873835,57357.32871748,-102.42875921999803
49,Garden,2024-09-02,6359.63613296,6375.90397609,12735.54010905,-16.267843129999164
49,Garden,2024-09-03,7512.771877040001,7522.76433304,15035.536210080001,-9.992455999999038
49,Garden,2024-09-04,14681.111055860001,14682.457661470002,29363.568717330003,-1.3466056100005517
49,Garden,2024-09-05,8289.86187328,8283.31561152,16573.1774848,6.5462617600005615
49,Garden,2024-09-06,41413.757263,41392.137479000005,82805.894742,21.61978399999498
49,Garden,2024-09-07,7773.54203098,7772.27322482,15545.8152558,1.2688061600001674
49,Garden,2024-09-08,4172.05159184,4172.05159184,8344.10318368,0.0
49,Garden,2024-09-09,63.62222742,63.62222742,127.24445484,0.0
49,Garden,2024-09-10,16288.013792920001,16367.901288469999,32655.915081389998,-79.88749554999777
49,Garden,2024-09-11,5170.51209858,5172.75309858,10343.26519716,-2.2409999999999854
49,Garden,2024-09-12,7551.94216936,7552.20216936,15104.14433872,-0.2600000000002183
49,Garden,2024-09-13,25349.69487027,25402.33718446,50752.03205473,-52.64231419000134
49,Garden,2024-09-14,4170.80193615,4182.7694919000005,8353.57142805,-11.967555750000429
49,Garden,2024-09-15,1079773.90587624,1079773.85396903,2159547.75984527,0.05190720991231501
49,Garden,2024-09-16,1760620.58400401,1764637.18235886,3525257.76636287,-4016.5983548499644
49,Garden,2024-09-17,68235.42695545999,17587.008703990003,85822.43565944998,50648.418251469986
49,Garden,2024-09-18,3785.97456566,4101.85612535,7887.83069101,-315.88155969000036
49,Garden,2024-09-19,20426.682810870967,20402.797664210964,40829.48047508193,23.885146660002647
49,Garden,2024-09-20,4246.194053050001,4252.44628279,8498.64033584,-6.252229739999166
49,Garden,2024-09-21,228278.74167937,228467.21830008,456745.95997945,-188.47662071001832
49,Garden,2024-09-22,4888.25991083,4878.6964918,9766.95640263,9.56341902999975
49,Garden,2024-09-23,1892.61981104,1800.52806254,3693.14787358,92.0917485
49,Garden,2024-09-24,8434.40738312,8444.663635160001,16879.071018280003,-10.256252040000618
49,Garden,2024-09-25,39080.95210717,39081.91572451,78162.86783167999,-0.9636173399994732
49,Garden,2024-09-26,214269.76301025,215092.40026146,429362.16327171,-822.6372512099915
49,Garden,2024-09-27,131809.42341566,98826.19990642,230635.62332208,32983.22350924001
49,Garden,2024-09-28,234894.64717804,235054.89177500998,469949.53895305,-160.24459696997656
49,Garden,2024-09-29,141625.092627,141628.556178,283253.648805,-3.4635509999934584
49,Garden,2024-09-30,258320.55019460001,129090.6909446,387411.24113920005,129229.85925000001
49,Garden,2024-10-01,312556.6900944307,440163.5082444307,752720.1983388613,-127606.81815
49,Garden,2024-10-02,2589.2604447470812,2593.8831641658376,5183.143608912918,-4.622719418756333
49,Garden,2024-10-03,15389.70197242,14514.026674159531,29903.728646579533,875.6752982604685
49,Garden,2024-10-04,7601.3377597,5598.03536896,13199.37312866,2003.3023907400002
49,Garden,2024-10-05,29526.24012054,31514.754269970002,61040.99439051,-1988.5141494300042
49,Garden,2024-10-06,4437.87371775,5468.95222445,9906.825942200001,-1031.0785067000006
49,Garden,2024-10-07,727223.86200502,727217.05725014,1454440.91925516,6.80475488002412
49,Garden,2024-10-08,616744.33774383,616444.31909389,1233188.65683772,300.0186499400297
49,Garden,2024-10-09,508215.74400059995,508184.53306109994,1016400.2770616999,31.21093950001523
49,Garden,2024-10-10,1326164.8129,1326164.8129,2652329.6258,0.0
49,Garden,2024-10-11,1473080.90809751,1474290.99351076,2947371.9016082697,-1210.085413249908
49,Garden,2024-10-12,883983.1263674101,881567.94670741,1765551.07307482,2415.1796600000234
49,Garden,2024-10-13,694280.6554232,696609.6346732001,1390890.2900964,-2328.9792500000913
49,Garden,2024-10-14,1434677.5313593398,1428966.820983,2863644.35234234,5710.710376339732
49,Garden,2024-10-15,1581090.76383926,1586706.90146518,3167797.66530444,-5616.137625920121
49,Garden,2024-10-16,1348626.9328497602,1348110.32835448,2696737.26120424,516.6044952801894
49,Garden,2024-10-17,1339287.0223288299,1339139.7138309502,2678426.73615978,147.30849787965417
49,Garden,2024-10-18,812095.3134,813580.96384,1625676.27724,-1485.6504399999976
49,Garden,2024-10-19,770188.02244096,770188.02244096,1540376.04488192,0.0
49,Garden,2024-10-20,349599.464668,349601.557618,699201.022286,-2.0929500000202097
49,Garden,2024-10-21,768844.67100795,768844.64705997,1537689.31806792,0.02394798002205789
49,Garden,2024-10-22,620308.83478017,621847.6024784601,1242156.43725863,-1538.7676982900593
49,Garden,2024-10-23,399832.41298483,399746.08725224,799578.50023707,86.32573258999037
49,Garden,2024-10-24,498883.95663897,497905.88550095,996789.84213992,978.0711380200228
49,Garden,2024-10-25,278551.97828762,278560.09161816,557112.06990578,-8.11333054001443
49,Garden,2024-10-26,400407.0229,400407.0229,800814.0458,0.0
49,Garden,2024-10-27,269457.67395731,269457.67395731,538915.34791462,0.0
49,Garden,2024-10-28,972940.74875238,972940.74875238,1945881.49750476,0.0
49,Garden,2024-10-29,1359315.4082437002,1359315.3948677,2718630.8031114005,0.013376000104472041
49,Garden,2024-10-30,1699654.16438408,1694978.74765,3394632.9120340804,4675.416734080063
49,Garden,2024-10-31,437018.117113,436982.045113,874000.162226,36.07200000004377
49,Garden,2024-11-01,1120397.55607377,1068655.38239747,2189052.93847124,51742.17367629986
49,Garden,2024-11-02,693387.4180682,745546.1434462,1438933.5615144,-52158.725377999945
49,Garden,2024-11-03,618877.17426538,620330.64779759,1239207.8220629701,-1453.4735322099878
49,Garden,2024-11-04,669391.5281187299,668993.54988089,1338385.0779996198,397.97823783999775
49,Garden,2024-11-05,893815.41052225,893747.02897585,1787562.4394981,68.38154640002176
49,Garden,2024-11-06,1648972.2028713601,1644933.6291522,3293905.83202356,4038.5737191601656
49,Garden,2024-11-07,2017583.19902909,2017291.58841252,4034874.7874416104,291.6106165701058
49,Garden,2024-11-08,766392.1286109099,772107.95557628,1538500.08418719,-5715.826965370099
49,Garden,2024-11-09,20635.06310801,20630.97766125,41266.04076926,4.085446760000195
49,Garden,2024-11-10,86209.20358612,86209.20358612,172418.40717224,0.0
49,Garden,2024-11-11,211633.51991138,211765.23822936,423398.75814074,-131.71831798000494
49,Garden,2024-11-12,2225813.9404879003,2226392.1378833097,4452206.07837121,-578.1973954094574
49,Garden,2024-11-13,1282165.5107241499,1301399.17404856,2583564.68477271,-19233.663324410096
49,Garden,2024-11-14,1804478.4887966202,1804324.8093724202,3608803.29816904,153.67942419997416
49,Garden,2024-11-15,896905.09404614,896906.8166700499,1793811.91071619,-1.7226239099400118
49,Garden,2024-11-16,908682.7337224,908678.4492224,1817361.1829448,4.284500000067055
49,Garden,2024-11-17,2662322.8198375097,2663036.20897412,5325359.02881163,-713.3891366105527
49,Garden,2024-11-18,1479033.07672157,1458487.03778778,2937520.1145093497,20546.038933790056
49,Garden,2024-11-19,522844.48390113,534579.373146,1057423.85704713,-11734.889244869992
49,Garden,2024-11-20,1711088.72865483,1723103.68403606,3434192.41269089,-12014.955381229986
49,Garden,2024-11-21,2081037.54163522,2081532.00266271,4162569.54429793,-494.4610274899751
49,Garden,2024-11-22,525476.2424718001,525476.2424718001,1050952.4849436001,0.0
49,Garden,2024-11-23,2254105.39875,2254105.39875,4508210.7975,0.0
49,Garden,2024-11-24,1002749.45598737,990364.63911707,1993114.09510444,12384.816870299983
49,Garden,2024-11-25,1247467.8225344,1251353.35094974,2498821.17348414,-3885.528415339999
49,Garden,2024-11-26,976370.72827941,985842.28364645,1962213.01192586,-9471.555367039982
49,Garden,2024-11-27,973006.0136649699,973006.0136649699,1946012.0273299399,0.0
49,Garden,2024-11-28,2508562.10664536,2508570.08253536,5017132.189180721,-7.975889999885112
49,Garden,2024-11-29,1098043.67506577,1097950.5347614898,2195994.20982726,93.14030428021215
49,Garden,2024-11-30,236813.470570887,236813.47055501,473626.941125897,1.5877012629061937e-05
49,Garden,2024-12-01,96945.63682159,96942.49959987,193888.13642146002,3.1372217199968873
49,Garden,2024-12-02,123947.436436,123936.351383,247883.78781900002,11.085053000002517
49,Garden,2024-12-03,1328826.11838972,1330433.0088800516,2659259.127269772,-1606.8904903314542
49,Garden,2024-12-04,958290.50445,959871.6275,1918162.1319499998,-1581.1230499999365
49,Garden,2024-12-05,1170528.21069199,1326260.79357945,2496789.00427144,-155732.58288746
49,Garden,2024-12-06,1050797.39854984,1050259.83034484,2101057.22889468,537.5682050001342
49,Garden,2024-12-07,616197.54196143,616181.480738,1232379.0226994301,16.061223429976963
49,Garden,2024-12-08,1033379.35807708,1033722.8975763,2067102.25565338,-343.53949921997264
49,Garden,2024-12-09,1244577.7435532399,1244399.40136324,2488977.14491648,178.34218999976292
49,Garden,2024-12-10,1709842.53740608,1709049.1721260801,3418891.7095321603,793.3652799997944
49,Garden,2024-12-11,1697311.0089834,1697311.0089834,3394622.0179668,0.0
49,Garden,2024-12-12,831364.16443195,831180.12103195,1662544.2854638998,184.0433999999659
49,Garden,2024-12-13,874801.38185671,875929.66225782,1750731.04411453,-1128.280401110067
49,Garden,2024-12-14,448777.76537153,449157.73414848,897935.4995200101,-379.9687769499724
49,Garden,2024-12-15,1105756.6565763098,1105522.49176201,2211279.1483383197,234.1648142999038
49,Garden,2024-12-16,1684782.7992510553,1684887.9056042398,3369670.704855295,-105.1063531844411
49,Garden,2024-12-17,990521.7590440739,990382.9261545248,1980904.6851985985,138.83288954908494
49,Garden,2024-12-18,688868.91107324,688868.91107324,1377737.82214648,0.0
49,Garden,2024-12-19,1347283.4498566315,1347273.7316511215,2694557.181507753,9.718205509940162
49,Garden,2024-12-20,470047.18071778,470068.69782286,940115.87854064,-21.51710507995449
