month,bridgeId,bridgeName,depositUSD,withdrawUSD,totalUSD,netUSD
2023-08,28,Meson,79629300.4220528,79698782.48273645,159328082.90478927,-69482.06068366102
2023-09,28,Meson,94466475.05375767,94402277.46546833,188868752.519226,64197.58828932175
2023-10,28,Meson,125025954.7252481,125203801.35104214,250229756.07629025,-177846.62579403794
2023-11,28,Meson,78925049.50248934,78883671.99219947,157808721.4946888,41377.510289871716
2023-12,28,Meson,73626932.950712,73747878.00467394,147374810.95538592,-120945.05396194058
2024-01,28,Meson,104945944.38025168,104941398.75385197,209887343.13410363,4545.6263997067
2024-02,28,Meson,206547855.5037296,206365504.29531193,412913359.7990415,182351.20841768966
2024-03,28,Meson,199552120.80976126,199498342.32228023,399050463.13204145,53778.48748102784
2024-04,28,Meson,198253263.37224802,195885469.2225245,394138732.5947725,2367794.149723529
2024-05,28,Meson,209420179.28789493,212051762.13088217,421471941.4187771,-2631582.842987245
2024-06,28,Meson,62526111.9934547,65654161.71785152,128180273.71130621,-3128049.7243968113
2024-07,28,Meson,63844987.56816744,64839405.03377095,128684392.6019384,-994417.465603508
2024-08,28,Meson,55208141.20553983,55628189.2229077,110836330.42844753,-420048.01736787433
2024-09,28,Meson,16817971.041937005,16603581.737626612,33421552.779563617,214389.30431039067
2024-10,28,Meson,19086587.55965107,19797983.921545733,38884571.481196806,-711396.3618946644
2024-11,28,Meson,1032899060.9755353,1034620990.9585787,2067520051.934114,-1721929.983043505
2024-12,28,Meson,1473825172.425141,1475226300.1204302,2949051472.5455713,-1401127.6952889953
2025-01,28,Meson,1435069411.4799347,1433228287.2574701,2868297698.737405,1841124.2224646024
2025-02,28,Meson,889372589.3223293,890560528.1956184,1779933117.5179477,-1187938.8732891253
2025-03,28,Meson,1001873967.7896557,1002241959.9454708,2004115927.7351263,-367992.15581512486
2025-04,28,Meson,956970636.02443,957639010.6445874,1914609646.6690173,-668374.6201574551
2025-05,28,Meson,1018073092.4291235,1017427577.329428,2035500669.7585516,645515.0996955427
2025-06,28,Meson,652118876.3880637,652043301.2792345,1304162177.6672983,75575.10882907978
2025-07,28,Meson,761208763.655871,760845864.1142286,1522054627.7700996,362899.5416423896
2025-08,28,Meson,593802884.6732049,594400572.1934216,1188203456.8666265,-597687.5202166425
2025-09,28,Meson,336357661.0007843,335993431.5359626,672351092.5367469,364229.4648217353
2024-03,29,Base Bridge,492653823.8873705,34261277.572598234,526915101.45996875,458392546.3147723
2024-04,29,Base Bridge,448853923.1606543,49344882.060653195,498198805.2213075,399509041.10000116
2024-05,29,Base Bridge,288071718.19666517,63269174.39479445,351340892.59145963,224802543.80187073
2024-06,29,Base Bridge,47866512.69344343,77777155.66962977,125643668.3630732,-29910642.976186328
2024-07,29,Base Bridge,58890560.081022434,32533343.77114799,91423903.85217042,26357216.309874445
2024-08,29,Base Bridge,25879497.907569062,47525420.71801709,73404918.62558615,-21645922.810448024
2024-09,29,Base Bridge,59059673.27486585,28716085.232769728,87775758.50763558,30343588.042096123
2024-10,29,Base Bridge,82629311.64315456,31625393.245026104,114254704.88818066,51003918.39812845
2024-11,29,Base Bridge,126860401.222128,45734292.937813014,172594694.15994102,81126108.28431499
2024-12,29,Base Bridge,229319769.19253707,117549288.42495832,346869057.61749536,111770480.76757874
2025-01,29,Base Bridge,172506821.29158598,86159912.94624387,258666734.23782986,86346908.34534211
2025-02,29,Base Bridge,119879797.18048413,60015698.64283719,179895495.8233213,59864098.537646934
2025-03,29,Base Bridge,90430111.51492983,84387264.77330601,174817376.28823584,6042846.741623815
2025-04,29,Base Bridge,63344652.222636536,42891172.60000955,106235824.82264608,20453479.622626983
2025-05,29,Base Bridge,87228833.94124267,47899273.82221255,135128107.7634552,39329560.119030125
2025-06,29,Base Bridge,79939905.83789039,31774980.971212376,111714886.80910276,48164924.866678014
2025-07,29,Base Bridge,138523249.92832413,32261864.733632725,170785114.66195685,106261385.1946914
2025-08,29,Base Bridge,165473740.95561138,67768110.93087961,233241851.886491,97705630.02473177
2025-09,29,Base Bridge,115844585.1306393,39886311.68463915,155730896.81527844,75958273.44600014
2023-07,30,Mantle Bridge,71510296.26512599,38339.05724850571,71548635.3223745,71471957.20787749
2023-08,30,Mantle Bridge,25374837.538389366,189733.23472210148,25564570.77311147,25185104.303667266
2023-09,30,Mantle Bridge,3941382.89340789,157270.31874831667,4098653.212156207,3784112.5746595734
2023-10,30,Mantle Bridge,46452722.66624156,652388.7202017057,47105111.386443265,45800333.94603985
2023-11,30,Mantle Bridge,48107273.30296459,350742.3038947558,48458015.60685934,47756530.99906983
2023-12,30,Mantle Bridge,77760019.2160614,4160412.71345634,81920431.92951773,73599606.50260505
2024-01,30,Mantle Bridge,95346126.00280134,2555852.332303787,97901978.33510514,92790273.67049755
2024-02,30,Mantle Bridge,149703497.91250843,2886347.63882628,152589845.5513347,146817150.27368215
2024-03,30,Mantle Bridge,65628237.94065692,11680009.070210688,77308247.01086761,53948228.870446235
2024-04,30,Mantle Bridge,63406985.379593454,36880814.19837545,100287799.57796891,26526171.18121801
2024-05,30,Mantle Bridge,37022570.760903016,21573737.603590626,58596308.364493646,15448833.157312391
2024-06,30,Mantle Bridge,17846277.93376068,10752378.122296797,28598656.056057476,7093899.811463881
2024-07,30,Mantle Bridge,244420328.80599368,6218085.048017864,250638413.85401154,238202243.75797582
2024-08,30,Mantle Bridge,89782868.09984355,3537949.599098326,93320817.69894187,86244918.50074522
2024-09,30,Mantle Bridge,60634586.11915394,18018951.292720232,78653537.41187418,42615634.82643371
2024-10,30,Mantle Bridge,26212679.58256857,85898536.15893409,112111215.74150266,-59685856.576365516
2024-11,30,Mantle Bridge,15927617.479848191,110364036.63268232,126291654.11253051,-94436419.15283412
2024-12,30,Mantle Bridge,32913296.16761384,194529008.0339313,227442304.20154512,-161615711.86631745
2025-01,30,Mantle Bridge,53859367.83972167,148454052.7992853,202313420.63900697,-94594684.95956361
2025-02,30,Mantle Bridge,63326180.54776875,19094604.560208153,82420785.1079769,44231575.9875606
2025-03,30,Mantle Bridge,48960057.45401744,82305708.33409251,131265765.78810994,-33345650.880075064
2025-04,30,Mantle Bridge,21171104.39452721,5398685.658125984,26569790.052653197,15772418.736401228
2025-05,30,Mantle Bridge,64884209.22759244,14332618.60189691,79216827.82948935,50551590.625695534
2025-06,30,Mantle Bridge,24529746.972610217,50345685.363306396,74875432.3359166,-25815938.390696175
2025-07,30,Mantle Bridge,75902665.65788613,21475970.90373939,97378636.56162553,54426694.75414675
2025-08,30,Mantle Bridge,300657162.4928889,275953988.34567666,576611150.8385656,24703174.14721228
2025-09,30,Mantle Bridge,73492463.29397392,96179602.79883651,169672066.09281045,-22687139.504862607
2023-09,32,Squid (Powered by Axelar),86795332.59567678,108390027.468902,195185360.06457877,-21594694.873225234
2023-10,32,Squid (Powered by Axelar),56367822.22128581,91487103.97115676,147854926.19244257,-35119281.749870956
2023-11,32,Squid (Powered by Axelar),80638785.50312276,118792137.14164534,199430922.64476812,-38153351.63852257
2023-12,32,Squid (Powered by Axelar),103347339.31944205,168523239.7325138,271870579.0519558,-65175900.41307173
2024-01,32,Squid (Powered by Axelar),105349065.85611105,135013321.21596205,240362387.0720731,-29664255.359851025
2024-02,32,Squid (Powered by Axelar),103118173.2801741,127550953.43736652,230669126.71754062,-24432780.157192394
2024-03,32,Squid (Powered by Axelar),165593993.43994957,194737813.78256088,360331807.22251046,-29143820.342611305
2024-04,32,Squid (Powered by Axelar),186066427.89728594,165285485.3672105,351351913.26449645,20780942.530075442
2024-05,32,Squid (Powered by Axelar),98514275.57973954,130474437.76608813,228988713.34582767,-31960162.186348584
2024-06,32,Squid (Powered by Axelar),75307905.42293146,93383584.47459835,168691489.8975298,-18075679.051666893
2024-07,32,Squid (Powered by Axelar),88591984.4243906,107619462.23729292,196211446.66168353,-19027477.812902328
2024-08,32,Squid (Powered by Axelar),111182873.95349658,118758956.4195684,229941830.373065,-7576082.4660718255
2024-09,32,Squid (Powered by Axelar),71718449.70587182,84434709.64237086,156153159.34824267,-12716259.936499037
2024-10,32,Squid (Powered by Axelar),87094305.05142082,99306417.92265674,186400722.97407755,-12212112.871235928
2024-11,32,Squid (Powered by Axelar),136697842.31956956,162957325.67942804,299655167.9989976,-26259483.359858483
2024-12,32,Squid (Powered by Axelar),1214362532.0732572,1139124754.0707057,2353487286.143963,75237778.00255151
2025-01,32,Squid (Powered by Axelar),1659719520.7557962,2060302092.8345954,3720021613.5903916,-400582572.07879925
2025-02,32,Squid (Powered by Axelar),78500183.92354229,96952778.08109498,175452962.00463727,-18452594.15755268
2025-03,32,Squid (Powered by Axelar),84729722.51304568,98686135.32424566,183415857.83729136,-13956412.811199972
2025-04,32,Squid (Powered by Axelar),15188581.588785583,16433231.702991774,31621813.291777357,-1244650.1142061912
2025-05,32,Squid (Powered by Axelar),1553.813221838814,563.3464732097707,2117.1596950485846,990.4667486290433
2025-06,32,Squid (Powered by Axelar),582.3985507250609,1575.3870657540638,2157.7856164791247,-992.988515029003
2025-07,32,Squid (Powered by Axelar),36856.404912557504,249.09354006444576,37105.49845262195,36607.31137249306
2025-08,32,Squid (Powered by Axelar),6760.744266199983,443.41310918,7204.157375379983,6317.331157019982
2025-09,32,Squid (Powered by Axelar),963.2054295088284,100.708987512725,1063.9144170215534,862.4964419961033
2023-09,34,Satellite (Powered by Axelar),18821528.89816524,19340963.12623108,38162492.02439632,-519434.2280658422
2023-10,34,Satellite (Powered by Axelar),30837167.72865316,31591160.90798062,62428328.63663378,-753993.1793274642
2023-11,34,Satellite (Powered by Axelar),2290512.820160074,2187262.3578051035,4477775.177965177,103250.46235497069
2023-12,34,Satellite (Powered by Axelar),365926.6208120334,21388.860564760096,387315.48137679347,344537.76024727325
2024-01,34,Satellite (Powered by Axelar),1800447.4772529616,771111.1373537623,2571558.6146067237,1029336.3398991992
2024-02,34,Satellite (Powered by Axelar),1986477.4717573703,542995.0347935337,2529472.506550904,1443482.4369638364
2024-03,34,Satellite (Powered by Axelar),2888362.0984924817,1467911.5936534165,4356273.692145898,1420450.5048390653
2024-04,34,Satellite (Powered by Axelar),950327.4863491617,226423.17677597035,1176750.663125132,723904.3095731915
2024-05,34,Satellite (Powered by Axelar),182861.97465957055,274717.3552511497,457579.3299107203,-91855.38059157916
2024-06,34,Satellite (Powered by Axelar),352175.7814845777,100101.01630588261,452276.7977904603,252074.7651786951
2024-07,34,Satellite (Powered by Axelar),2532069.808145966,5747192.418098973,8279262.226244939,-3215122.6099530067
2024-08,34,Satellite (Powered by Axelar),2184129.761958555,5099925.999578212,7284055.761536767,-2915796.237619657
2024-09,34,Satellite (Powered by Axelar),5741113.799083479,7150841.601631709,12891955.400715189,-1409727.802548231
2024-10,34,Satellite (Powered by Axelar),3038767.8725949116,5407422.215289203,8446190.087884115,-2368654.3426942923
2024-11,34,Satellite (Powered by Axelar),4726527.980174995,11690595.919907885,16417123.90008288,-6964067.939732889
2024-12,34,Satellite (Powered by Axelar),4567956.397121849,12466716.996259503,17034673.39338135,-7898760.599137654
2025-01,34,Satellite (Powered by Axelar),2859765.799898042,13574082.197108898,16433847.997006942,-10714316.397210857
2025-02,34,Satellite (Powered by Axelar),1997265.654806835,5604191.4022046095,7601457.057011445,-3606925.747397774
2025-03,34,Satellite (Powered by Axelar),728957.9024834854,1716820.934450968,2445778.8369344533,-987863.0319674824
2025-04,34,Satellite (Powered by Axelar),38989.579242731445,96777.82327060724,135767.40251333872,-57788.24402787581
2023-09,35,CrossCurve,0.0,13058.043323376658,13058.043323376658,-13058.043323376658
2023-10,35,CrossCurve,0.0,21481.29322817796,21481.29322817796,-21481.29322817796
2023-11,35,CrossCurve,492736.0521127646,502243.77288190613,994979.8249946708,-9507.7207691415
2023-12,35,CrossCurve,4559057.821984617,4651262.035908194,9210319.857892811,-92204.21392357782
2024-01,35,CrossCurve,19464130.079930164,19472954.90212344,38937084.9820536,-8824.822193275468
2024-02,35,CrossCurve,10169012.842860878,10142319.6459655,20311332.48882638,26693.19689537793
2024-03,35,CrossCurve,51278949.09145944,51046514.39860293,102325463.49006237,232434.6928565036
2024-04,35,CrossCurve,39641250.86817954,40733874.346181296,80375125.21436083,-1092623.478001755
2024-05,35,CrossCurve,141662479.38618085,141235668.08462748,282898147.4708083,426811.3015533951
2024-06,35,CrossCurve,83461033.82325897,83327621.36450087,166788655.18775985,133412.45875809205
2024-07,35,CrossCurve,4137658.649737702,3789785.6648533447,7927444.314591046,347872.9848843579
2024-08,35,CrossCurve,6093933.70429056,5965078.443786134,12059012.148076694,128855.26050442652
2024-09,35,CrossCurve,158193088.26163936,158269410.13530707,316462498.39694643,-76321.87366770685
2024-10,35,CrossCurve,104909979.76657897,104623093.6112447,209533073.37782365,286886.15533428115
2024-11,35,CrossCurve,363308362.7874007,362851429.7587431,726159792.5461439,456933.02865763986
2024-12,35,CrossCurve,475909764.9571282,476300486.6058521,952210251.5629804,-390721.6487238966
2025-01,35,CrossCurve,212348909.5806233,211263921.72883698,423612831.3094603,1084987.8517863168
2025-02,35,CrossCurve,170880314.80961844,170906586.07445502,341786900.88407344,-26271.264836577
2025-03,35,CrossCurve,104561664.85447085,104982465.18997037,209544130.04444122,-420800.33549951576
2025-04,35,CrossCurve,75540951.6618166,74406039.12770036,149946990.78951696,1134912.5341162432
2025-05,35,CrossCurve,55033692.32593043,53103790.49572495,108137482.82165538,1929901.8302054747
2025-06,35,CrossCurve,12543796.394744921,9754392.2815988,22298188.676343724,2789404.1131461198
2025-07,35,CrossCurve,20679746.29355991,20352160.403893206,41031906.69745312,327585.8896667033
2025-08,35,CrossCurve,34073729.79372943,32336281.999589544,66410011.79331898,1737447.7941398905
2025-09,35,CrossCurve,11776685.847691536,12030042.672709266,23806728.5204008,-253356.82501773024
2023-09,37,Manta Pacific Bridge,2182968.0510932696,61262.23131556415,2244230.2824088335,2121705.8197777052
2023-10,37,Manta Pacific Bridge,14183396.027328528,3439191.668775594,17622587.696104124,10744204.358552935
2023-11,37,Manta Pacific Bridge,23843689.052493673,3416720.363906794,27260409.416400466,20426968.68858688
2023-12,37,Manta Pacific Bridge,146993899.60291845,27508821.279465973,174502720.88238442,119485078.32345249
2024-01,37,Manta Pacific Bridge,133034529.49619721,99096955.36417788,232131484.86037508,33937574.13201933
2024-02,37,Manta Pacific Bridge,35654445.55659699,26656671.198129598,62311116.75472658,8997774.358467393
2024-03,37,Manta Pacific Bridge,101936541.15532498,35751873.42613153,137688414.5814565,66184667.72919345
2024-04,37,Manta Pacific Bridge,25345904.253968604,50723504.34869218,76069408.60266078,-25377600.094723575
2024-05,37,Manta Pacific Bridge,23040512.67689395,14950973.176146854,37991485.85304081,8089539.500747097
2024-06,37,Manta Pacific Bridge,10079823.778564151,43778692.603067815,53858516.38163197,-33698868.82450366
2024-07,37,Manta Pacific Bridge,10481190.41486435,14774288.524993088,25255478.93985744,-4293098.110128739
2024-08,37,Manta Pacific Bridge,7843537.157245593,13499996.109741898,21343533.26698749,-5656458.952496305
2024-09,37,Manta Pacific Bridge,6464819.635354404,3585410.9683022434,10050230.603656648,2879408.6670521614
2024-10,37,Manta Pacific Bridge,2199356.638876527,4089179.273587594,6288535.91246412,-1889822.6347110663
2024-11,37,Manta Pacific Bridge,2457125.399360428,3195552.4568868345,5652677.856247263,-738427.0575264059
2024-12,37,Manta Pacific Bridge,2535781.267749528,6081899.185632547,8617680.453382075,-3546117.91788302
2025-01,37,Manta Pacific Bridge,1090182.853109025,2395551.6777618187,3485734.5308708437,-1305368.8246527938
2025-02,37,Manta Pacific Bridge,356994.9831265681,1775960.4244829896,2132955.4076095577,-1418965.4413564214
2025-03,37,Manta Pacific Bridge,779884.38345858,6158080.258558315,6937964.642016895,-5378195.875099734
2025-04,37,Manta Pacific Bridge,1260875.0653086228,2030041.9566556348,3290917.0219642576,-769166.891347012
2025-05,37,Manta Pacific Bridge,2167069.6457205676,1772387.1995124088,3939456.8452329766,394682.4462081586
2025-06,37,Manta Pacific Bridge,353384.2950859,79191942.72211759,79545327.0172035,-78838558.42703168
2025-07,37,Manta Pacific Bridge,229656.19796902072,4116632.8154589236,4346289.013427945,-3886976.6174899032
2025-08,37,Manta Pacific Bridge,453698.4242706555,4422755.5530707305,4876453.9773413865,-3969057.1288000755
2025-09,37,Manta Pacific Bridge,136843.10559915562,1719411.0769891485,1856254.1825883042,-1582567.9713899929
2023-09,39,rhino.fi,8893989.608951114,6205993.8797873845,15099983.488738498,2687995.729163729
2023-10,39,rhino.fi,36583655.00773665,29275142.395632055,65858797.403368704,7308512.612104594
2023-11,39,rhino.fi,150817764.85195127,137164784.70147574,287982549.55342704,13652980.150475534
2023-12,39,rhino.fi,151684332.07607725,136436035.20299682,288120367.2790741,15248296.873080451
2024-01,39,rhino.fi,166145303.17154834,150382707.55186743,316528010.7234158,15762595.619680883
2024-02,39,rhino.fi,256556207.1744443,248676026.0633504,505232233.2377947,7880181.111093886
2024-03,39,rhino.fi,373747014.3445416,378308436.41226614,752055450.7568078,-4561422.06772453
2024-04,39,rhino.fi,185029871.8168968,177601016.77787304,362630888.59476984,7428855.039023753
2024-05,39,rhino.fi,124237068.52872773,112150938.27306968,236388006.80179742,12086130.25565804
2024-06,39,rhino.fi,140257405.76957658,135117557.21946055,275374962.9890371,5139848.550116035
2024-07,39,rhino.fi,176235531.3649263,168438089.87986133,344673621.24478763,7797441.485064976
2024-08,39,rhino.fi,106501352.2924257,110461134.6555123,216962486.947938,-3959782.363086593
2024-09,39,rhino.fi,49417137.83776153,52781613.3404242,102198751.17818573,-3364475.5026626736
2024-10,39,rhino.fi,55386881.90823611,63412075.8280699,118798957.73630601,-8025193.919833791
2024-11,39,rhino.fi,53402577.716910414,74713961.92524956,128116539.64215997,-21311384.20833914
2024-12,39,rhino.fi,75636940.90114407,100483547.2562376,176120488.15738165,-24846606.355093528
2025-01,39,rhino.fi,81078904.2366384,31322519.587167498,112401423.82380588,49756384.649470896
2025-02,39,rhino.fi,95925944.42613369,63686499.3290666,159612443.7552003,32239445.097067088
2025-03,39,rhino.fi,84381458.22592524,107892535.13136552,192273993.35729074,-23511076.90544028
2025-04,39,rhino.fi,75850326.92799553,92063339.7890425,167913666.71703804,-16213012.86104697
2025-05,39,rhino.fi,57546503.35832974,65152070.20873732,122698573.56706706,-7605566.850407577
2025-06,39,rhino.fi,44503754.52357663,48214210.06886569,92717964.59244232,-3710455.545289051
2025-07,39,rhino.fi,60112960.23506627,63120002.39710562,123232962.63217188,-3007042.162039346
2025-08,39,rhino.fi,79218800.62418069,67341892.73213372,146560693.35631442,11876907.892046984
2025-09,39,rhino.fi,113907454.02568828,84386172.6769616,198293626.7026499,29521281.348726667
2024-03,41,Wan Bridge,3950270.680143209,3064467.4700832027,7014738.150226411,885803.2100600066
2024-04,41,Wan Bridge,16168282.602658272,27073395.63688027,43241678.23953854,-10905113.034221996
2024-05,41,Wan Bridge,18129932.950620864,31162434.842918973,49292367.79353984,-13032501.89229811
2024-06,41,Wan Bridge,24091659.928065907,34793813.100737765,58885473.02880368,-10702153.172671864
2024-07,41,Wan Bridge,11832937.83893829,12120047.745300893,23952985.58423918,-287109.9063626043
2024-08,41,Wan Bridge,10743688.171772424,12357030.629202485,23100718.80097491,-1613342.45743006
2024-09,41,Wan Bridge,16889350.576903015,16599513.914577726,33488864.49148074,289836.66232528765
2024-10,41,Wan Bridge,15827131.363257704,18961712.177121665,34788843.54037937,-3134580.81386396
2024-11,41,Wan Bridge,15785039.089781392,16256107.77051322,32041146.860294614,-471068.6807318273
2024-12,41,Wan Bridge,24790033.16761819,25155387.512190316,49945420.679808505,-365354.3445721271
2025-01,41,Wan Bridge,17945467.551024914,19137052.381357413,37082519.93238232,-1191584.8303325006
2025-02,41,Wan Bridge,23048379.565073363,21774978.078992426,44823357.64406579,1273401.486080938
2025-03,41,Wan Bridge,27313007.562799864,26550007.233460154,53863014.796260014,763000.3293397079
2025-04,41,Wan Bridge,11122448.087967234,12595662.033336513,23718110.12130375,-1473213.9453692797
2025-05,41,Wan Bridge,13103168.067496473,12384826.713581193,25487994.781077668,718341.35391528
2025-06,41,Wan Bridge,7135379.827596097,6970636.935926221,14106016.763522318,164742.8916698753
2025-07,41,Wan Bridge,17960602.2109031,16701877.407516677,34662479.618419774,1258724.803386422
2025-08,41,Wan Bridge,13126953.690196514,12843464.732869891,25970418.423066404,283488.9573266228
2025-09,41,Wan Bridge,9783823.005930958,8449336.676653663,18233159.68258462,1334486.3292772966
2023-10,42,pNetwork,5867.814582069445,11673.385729050115,17541.20031111956,-5805.571146980668
2023-11,42,pNetwork,221352.23730883776,278046.3489901035,499398.5862989413,-56694.11168126573
2023-12,42,pNetwork,262540.0796789293,611399.7380487438,873939.8177276731,-348859.65836981445
2024-01,42,pNetwork,788274.0262431132,652139.2850036005,1440413.3112467136,136134.74123951272
2024-02,42,pNetwork,243770.43367551922,525516.7645461622,769287.1982216814,-281746.3308706429
2024-03,42,pNetwork,48687582.97524387,799484.8211644741,49487067.79640834,47888098.15407939
2024-04,42,pNetwork,472738.54102062265,222799.29627663776,695537.8372972604,249939.2447439849
2024-05,42,pNetwork,160277.38387480308,67679.10500697841,227956.4888817815,92598.27886782467
2024-06,42,pNetwork,160816.32383632072,43872.11822311456,204688.4420594353,116944.20561320617
2024-07,42,pNetwork,77780.72263535307,129749.38042549838,207530.10306085146,-51968.657790145306
2024-08,42,pNetwork,63285.747611705694,46488.959518339856,109774.70713004556,16796.788093365838
2024-09,42,pNetwork,33823.88720423129,74942.39710512203,108766.28430935332,-41118.50990089074
2024-10,42,pNetwork,3621.090159097707,90207.51292502251,93828.60308412022,-86586.42276592481
2024-11,42,pNetwork,423.12091647989007,3410942.197463996,3411365.318380476,-3410519.076547516
2024-12,42,pNetwork,0.0,4866050.954760386,4866050.954760386,-4866050.954760386
2025-01,42,pNetwork,0.0,0.0,0.0,0.0
2025-02,42,pNetwork,0.0,0.0,0.0,0.0
2025-03,42,pNetwork,0.0,0.0,0.0,0.0
2025-04,42,pNetwork,0.0,0.0,0.0,0.0
2025-06,42,pNetwork,0.0,0.0,0.0,0.0
2025-07,42,pNetwork,0.0,0.0,0.0,0.0
2025-08,42,pNetwork,0.0,0.0,0.0,0.0
2023-12,44,Interport Finance,14479149.70617856,14559139.331447298,29038289.037625857,-79989.62526873733
2024-01,44,Interport Finance,21296073.607100874,21119046.143070783,42415119.75017166,177027.4640300915
2024-02,44,Interport Finance,14429013.400358448,14492719.618022092,28921733.01838054,-63706.21766364371
2024-03,44,Interport Finance,37564042.07399033,38559336.68814812,76123378.76213844,-995294.6141577945
2024-04,44,Interport Finance,53978576.767699935,52904167.91368659,106882744.68138652,1074408.8540133475
2024-05,44,Interport Finance,28568955.90925587,28544819.168780748,57113775.07803662,24136.740475120518
2024-06,44,Interport Finance,11444287.315682009,11391054.287858935,22835341.603540942,53233.0278230737
2024-07,44,Interport Finance,5409461.777071644,5669415.245643978,11078877.022715623,-259953.4685723344
2024-08,44,Interport Finance,3137969.326248917,3236904.131038571,6374873.457287488,-98934.80478965389
2024-09,44,Interport Finance,1502438.331235671,1378044.942960439,2880483.2741961097,124393.38827523182
2024-10,44,Interport Finance,10513282.810009932,1352931.9509352446,11866214.760945177,9160350.859074686
2024-11,44,Interport Finance,163813562.72541654,2214713.3997091553,166028276.1251257,161598849.32570738
2024-12,44,Interport Finance,11059160.10421684,1571951.9536263333,12631112.057843173,9487208.150590505
2025-04,44,Interport Finance,16110504.845244028,110898.94219097534,16221403.787435003,15999605.90305305
2025-05,44,Interport Finance,27422514.75717729,169954.56906354075,27592469.32624083,27252560.18811375
2025-06,44,Interport Finance,45718315.04966938,816952.6842755104,46535267.733944885,44901362.36539387
2025-07,44,Interport Finance,32446548.521154642,468755.7050252093,32915304.226179853,31977792.816129435
2025-08,44,Interport Finance,94478782.2218386,128724.0137040311,94607506.23554263,94350058.20813456
2025-09,44,Interport Finance,94905964.51286699,225309.94550522201,95131274.4583722,94680654.56736177
2024-01,45,Shimmer Bridge,1839646.2230340866,848980.2537715028,2688626.4768055896,990665.969262584
2024-02,45,Shimmer Bridge,49437013.96566792,48073096.451835066,97510110.41750298,1363917.5138328518
2024-03,45,Shimmer Bridge,10713336.073612954,12686864.543505127,23400200.61711808,-1973528.469892172
2024-04,45,Shimmer Bridge,7423818.973316385,7779797.584288691,15203616.557605077,-355978.6109723059
2024-05,45,Shimmer Bridge,2464366.6313971584,2477519.434932438,4941886.066329597,-13152.803535280078
2024-06,45,Shimmer Bridge,1769262.32271552,2774825.702334096,4544088.025049616,-1005563.3796185761
2024-07,45,Shimmer Bridge,600722.0575193077,1796086.3318896738,2396808.3894089814,-1195364.2743703662
2024-08,45,Shimmer Bridge,69567.20905160671,94518.2463180146,164085.4553696213,-24951.037266407893
2024-09,45,Shimmer Bridge,10627.970059676818,30161.747018192396,40789.717077869216,-19533.77695851558
2024-10,45,Shimmer Bridge,7932.288930793777,13114.044176168094,21046.333106961873,-5181.755245374317
2024-11,45,Shimmer Bridge,9234.770910169509,84882.04048321226,94116.81139338177,-75647.26957304275
2024-12,45,Shimmer Bridge,8352.171335286504,25864.361346333684,34216.532681620185,-17512.190011047183
2025-01,45,Shimmer Bridge,2174.9777113447394,6245.58495107464,8420.56266241938,-4070.6072397299013
2025-02,45,Shimmer Bridge,99626.28946883071,99894.20258429968,199520.49205313038,-267.91311546897055
2025-03,45,Shimmer Bridge,25215.375902446904,26168.974726950633,51384.350629397544,-953.5988245037331
2025-04,45,Shimmer Bridge,21667.72309274823,21830.605213580813,43498.328306329044,-162.8821208325835
2025-05,45,Shimmer Bridge,1033.9698227428,2983.2064840256853,4017.176306768485,-1949.2366612828853
2025-06,45,Shimmer Bridge,537.5944373441621,5715.450425548089,6253.04486289225,-5177.855988203926
2025-07,45,Shimmer Bridge,1506.473714690084,3424.8407644346066,4931.3144791246905,-1918.3670497445228
2025-08,45,Shimmer Bridge,933.6855934882296,1900.2566806094608,2833.9422740976906,-966.5710871212312
2025-09,45,Shimmer Bridge,5004.863393169094,8329.771773413024,13334.635166582117,-3324.908380243929
2024-01,46,yBridge by xSync Network,11248387.424902089,0.0,11248387.424902089,11248387.424902089
2024-02,46,yBridge by xSync Network,4537263.656492561,0.0,4537263.656492561,4537263.656492561
2024-03,46,yBridge by xSync Network,86219864.59137914,77419512.23199807,163639376.8233772,8800352.359381063
2024-04,46,yBridge by xSync Network,91865602.52971594,83739748.81911135,175605351.34882727,8125853.710604585
2024-05,46,yBridge by xSync Network,89767846.6615723,71875805.5301714,161643652.1917437,17892041.1314009
2024-06,46,yBridge by xSync Network,75205548.55055849,59375484.36302275,134581032.91358122,15830064.187535737
2024-07,46,yBridge by xSync Network,81913536.92955005,90397865.50767273,172311402.43722278,-8484328.578122664
2024-08,46,yBridge by xSync Network,237494666.98427588,270391730.13444316,507886397.11871904,-32897063.150167275
2024-09,46,yBridge by xSync Network,150401122.06653318,156105076.35924673,306506198.42577994,-5703954.292713547
2024-10,46,yBridge by xSync Network,66768452.37620935,120168123.97064139,186936576.34685075,-53399671.59443204
2024-11,46,yBridge by xSync Network,62856089.55299459,89747034.97551255,152603124.52850714,-26890945.422517966
2024-12,46,yBridge by xSync Network,21477606.449669465,176778962.9926204,198256569.4422899,-155301356.54295096
2025-01,46,yBridge by xSync Network,0.0,66222389.754778765,66222389.754778765,-66222389.754778765
2025-02,46,yBridge by xSync Network,0.0,63482378.712876186,63482378.712876186,-63482378.712876186
2025-03,46,yBridge by xSync Network,0.0,15767600.527397946,15767600.527397946,-15767600.527397946
2025-04,46,yBridge by xSync Network,0.0,7515829.920652516,7515829.920652516,-7515829.920652516
2025-05,46,yBridge by xSync Network,0.0,11061579.389526026,11061579.389526026,-11061579.389526026
